Analyte Name,Sample ID,Sample Type,Control Level,Patient ID,Expected Value,Result,Unit,Run Date,Instrument,Operator,Batch ID,QC Flag
Total Cholesterol,P0166,PATIENT,,PAT0166,,194,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0167,PATIENT,,PAT0167,,157,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0168,PATIENT,,PAT0168,,222,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0169,PATIENT,,PAT0169,,204,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0170,PATIENT,,PAT0170,,395,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0171,PATIENT,,PAT0171,,182,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0172,PATIENT,,PAT0172,,216,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0173,PATIENT,,PAT0173,,198,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0174,PATIENT,,PAT0174,,152,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0175,PATIENT,,PAT0175,,391,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0176,PATIENT,,PAT0176,,193,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0177,PATIENT,,PAT0177,,221,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0178,PATIENT,,PAT0178,,162,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0179,PATIENT,,PAT0179,,248,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0180,PATIENT,,PAT0180,,227,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0181,PATIENT,,PAT0181,,226,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0182,PATIENT,,PAT0182,,166,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0183,PATIENT,,PAT0183,,397,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0184,PATIENT,,PAT0184,,169,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0185,PATIENT,,PAT0185,,194,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0186,PATIENT,,PAT0186,,198,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0187,PATIENT,,PAT0187,,188,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0188,PATIENT,,PAT0188,,221,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0189,PATIENT,,PAT0189,,119,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0190,PATIENT,,PAT0190,,194,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0191,PATIENT,,PAT0191,,187,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0192,PATIENT,,PAT0192,,150,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0193,PATIENT,,PAT0193,,167,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0194,PATIENT,,PAT0194,,212,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0195,PATIENT,,PAT0195,,185,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,FALSE
Total Cholesterol,P0196,PATIENT,,PAT0196,,133,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0197,PATIENT,,PAT0197,,159,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0198,PATIENT,,PAT0198,,201,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0199,PATIENT,,PAT0199,,177,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0200,PATIENT,,PAT0200,,197,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0201,PATIENT,,PAT0201,,218,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0202,PATIENT,,PAT0202,,245,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0203,PATIENT,,PAT0203,,179,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0204,PATIENT,,PAT0204,,159,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0205,PATIENT,,PAT0205,,159,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0206,PATIENT,,PAT0206,,262,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0207,PATIENT,,PAT0207,,179,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0208,PATIENT,,PAT0208,,221,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0209,PATIENT,,PAT0209,,218,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0210,PATIENT,,PAT0210,,228,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0211,PATIENT,,PAT0211,,263,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0212,PATIENT,,PAT0212,,322,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0213,PATIENT,,PAT0213,,176,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0214,PATIENT,,PAT0214,,176,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0215,PATIENT,,PAT0215,,147,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0216,PATIENT,,PAT0216,,229,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0217,PATIENT,,PAT0217,,282,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0218,PATIENT,,PAT0218,,248,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0219,PATIENT,,PAT0219,,203,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0220,PATIENT,,PAT0220,,191,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0221,PATIENT,,PAT0221,,208,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0222,PATIENT,,PAT0222,,200,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0223,PATIENT,,PAT0223,,321,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0224,PATIENT,,PAT0224,,246,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0225,PATIENT,,PAT0225,,221,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0226,PATIENT,,PAT0226,,247,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0227,PATIENT,,PAT0227,,189,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0228,PATIENT,,PAT0228,,175,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0229,PATIENT,,PAT0229,,127,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0230,PATIENT,,PAT0230,,176,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0231,PATIENT,,PAT0231,,218,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0232,PATIENT,,PAT0232,,176,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0233,PATIENT,,PAT0233,,212,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0234,PATIENT,,PAT0234,,207,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0235,PATIENT,,PAT0235,,205,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0236,PATIENT,,PAT0236,,192,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0237,PATIENT,,PAT0237,,213,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0238,PATIENT,,PAT0238,,236,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0239,PATIENT,,PAT0239,,117,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0240,PATIENT,,PAT0240,,130,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0241,PATIENT,,PAT0241,,227,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0242,PATIENT,,PAT0242,,206,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0243,PATIENT,,PAT0243,,187,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0244,PATIENT,,PAT0244,,203,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0245,PATIENT,,PAT0245,,165,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0246,PATIENT,,PAT0246,,209,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0247,PATIENT,,PAT0247,,172,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0248,PATIENT,,PAT0248,,178,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0249,PATIENT,,PAT0249,,189,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0250,PATIENT,,PAT0250,,199,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0251,PATIENT,,PAT0251,,190,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0252,PATIENT,,PAT0252,,202,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0253,PATIENT,,PAT0253,,186,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0254,PATIENT,,PAT0254,,135,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0255,PATIENT,,PAT0255,,137,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0256,PATIENT,,PAT0256,,206,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0257,PATIENT,,PAT0257,,165,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0258,PATIENT,,PAT0258,,80,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0259,PATIENT,,PAT0259,,152,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0260,PATIENT,,PAT0260,,127,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0261,PATIENT,,PAT0261,,188,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0262,PATIENT,,PAT0262,,154,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0263,PATIENT,,PAT0263,,171,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0264,PATIENT,,PAT0264,,223,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0265,PATIENT,,PAT0265,,195,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0266,PATIENT,,PAT0266,,237,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0267,PATIENT,,PAT0267,,213,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0268,PATIENT,,PAT0268,,212,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0269,PATIENT,,PAT0269,,242,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0270,PATIENT,,PAT0270,,212,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0271,PATIENT,,PAT0271,,203,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0272,PATIENT,,PAT0272,,156,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0273,PATIENT,,PAT0273,,295,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0274,PATIENT,,PAT0274,,186,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0275,PATIENT,,PAT0275,,208,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0276,PATIENT,,PAT0276,,187,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0277,PATIENT,,PAT0277,,241,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0278,PATIENT,,PAT0278,,215,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0279,PATIENT,,PAT0279,,268,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0280,PATIENT,,PAT0280,,214,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0281,PATIENT,,PAT0281,,152,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0282,PATIENT,,PAT0282,,172,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0283,PATIENT,,PAT0283,,268,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0284,PATIENT,,PAT0284,,199,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0285,PATIENT,,PAT0285,,127,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0286,PATIENT,,PAT0286,,158,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0287,PATIENT,,PAT0287,,137,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0288,PATIENT,,PAT0288,,118,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0289,PATIENT,,PAT0289,,218,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0290,PATIENT,,PAT0290,,137,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0291,PATIENT,,PAT0291,,198,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0292,PATIENT,,PAT0292,,197,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,FALSE
Total Cholesterol,P0293,PATIENT,,PAT0293,,413,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0294,PATIENT,,PAT0294,,166,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0295,PATIENT,,PAT0295,,148,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0296,PATIENT,,PAT0296,,125,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0297,PATIENT,,PAT0297,,234,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0298,PATIENT,,PAT0298,,350,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0299,PATIENT,,PAT0299,,226,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0300,PATIENT,,PAT0300,,162,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0301,PATIENT,,PAT0301,,193,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0302,PATIENT,,PAT0302,,188,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0303,PATIENT,,PAT0303,,173,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0304,PATIENT,,PAT0304,,197,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0305,PATIENT,,PAT0305,,224,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0306,PATIENT,,PAT0306,,183,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0307,PATIENT,,PAT0307,,286,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0308,PATIENT,,PAT0308,,184,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0309,PATIENT,,PAT0309,,211,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0310,PATIENT,,PAT0310,,213,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0311,PATIENT,,PAT0311,,118,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0312,PATIENT,,PAT0312,,218,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0313,PATIENT,,PAT0313,,219,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0314,PATIENT,,PAT0314,,398,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0315,PATIENT,,PAT0315,,174,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0316,PATIENT,,PAT0316,,199,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0317,PATIENT,,PAT0317,,176,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0318,PATIENT,,PAT0318,,160,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0319,PATIENT,,PAT0319,,172,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0320,PATIENT,,PAT0320,,194,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0321,PATIENT,,PAT0321,,181,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0322,PATIENT,,PAT0322,,184,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0323,PATIENT,,PAT0323,,183,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0324,PATIENT,,PAT0324,,239,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0325,PATIENT,,PAT0325,,211,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0326,PATIENT,,PAT0326,,184,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0327,PATIENT,,PAT0327,,143,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0328,PATIENT,,PAT0328,,174,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0329,PATIENT,,PAT0329,,175,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0330,PATIENT,,PAT0330,,225,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0331,PATIENT,,PAT0331,,203,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0332,PATIENT,,PAT0332,,178,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0333,PATIENT,,PAT0333,,180,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0334,PATIENT,,PAT0334,,253,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0335,PATIENT,,PAT0335,,166,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0336,PATIENT,,PAT0336,,222,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0337,PATIENT,,PAT0337,,159,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0338,PATIENT,,PAT0338,,134,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0339,PATIENT,,PAT0339,,164,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0340,PATIENT,,PAT0340,,185,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0341,PATIENT,,PAT0341,,176,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0342,PATIENT,,PAT0342,,141,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0343,PATIENT,,PAT0343,,152,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0344,PATIENT,,PAT0344,,146,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0345,PATIENT,,PAT0345,,230,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P0346,PATIENT,,PAT0346,,198,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P0347,PATIENT,,PAT0347,,176,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P0348,PATIENT,,PAT0348,,184,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P0349,PATIENT,,PAT0349,,201,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P0350,PATIENT,,PAT0350,,174,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P0351,PATIENT,,PAT0351,,229,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P0352,PATIENT,,PAT0352,,200,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P0353,PATIENT,,PAT0353,,287,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P0354,PATIENT,,PAT0354,,167,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P0355,PATIENT,,PAT0355,,242,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P0356,PATIENT,,PAT0356,,198,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P0357,PATIENT,,PAT0357,,221,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
